inchikey,smiles,mw,observed_as_reactant,observed_as_product,strict_starting_material_candidate,source_reaction_ids,source_files,classifications
NEVHPWBDGLZMGV-UHFFFAOYSA-N,O=c1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)oc2cc(O)cc(O)c12,392.021,False,True,False,LIT_0156_v04,26-06-26 黄酮化合物的合成.md,flavonoid_synthesis
IJJQNGNJECJAJY-UHFFFAOYSA-N,O=c1cc(-c2cc(O)c(O)c(O)c2O)oc2cc(O)cc(O)c12,318.237,False,True,False,LIT_0156_v02,26-06-26 黄酮化合物的合成.md,flavonoid_synthesis
QWPMIHGFZOLNJH-UHFFFAOYSA-N,O=c1cc(-c2cc([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c2[N+](=O)[O-])oc2cc(O)cc(O)c12,434.229,False,True,False,LIT_0156_v05,26-06-26 黄酮化合物的合成.md,flavonoid_synthesis
SGEWCQFRYRRZDC-UHFFFAOYSA-N,O=c1cc(-c2ccc(O)cc2)oc2c(C3OC(CO)C(O)C(O)C3O)c(O)cc(O)c12,432.381,True,False,True,LIT_0092,26-06-25 黄酮化合物的性质.md,glycosylation
MYXNWGACZJSMBT-UHFFFAOYSA-N,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c12,432.381,False,True,False,LIT_0092,26-06-25 黄酮化合物的性质.md,glycosylation
FXNFHKRTJBSTCS-UHFFFAOYSA-N,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,270.24,False,True,False,LIT_0152;LIT_0153,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
RTIXKCRFFJGDFG-UHFFFAOYSA-N,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,254.241,True,True,False,LIT_0065;LIT_0156_v01,26-06-25 黄酮化合物的性质.md;26-06-26 黄酮化合物的合成.md,flavonoid_synthesis
IYBLVRRCNVHZQJ-UHFFFAOYSA-N,O=c1cc(-c2ccccc2)oc2cccc(O)c12,238.242,False,True,False,LIT_0138,26-06-26 黄酮化合物的合成.md,flavonoid_cyclization
VHBFFQKBGNRLFZ-UHFFFAOYSA-N,O=c1cc(-c2ccccc2)oc2ccccc12,222.243,True,True,False,LIT_0061;LIT_0062;LIT_0070;LIT_0096;LIT_0143;LIT_0155;LIT_0156_v06,26-06-25 黄酮化合物的性质.md;26-06-26 黄酮化合物的合成.md,chalcone_synthesis;flavanone_synthesis;flavonoid_synthesis
CJYWNEOODUJSQE-UHFFFAOYSA-N,O=c1cc(COc2ccccc2I)oc2ccccc12,378.165,True,False,True,LIT_0307,26-06-26 黄酮化合物的合成.md,literature_reaction
ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,O=c1ccc2ccccc2o1,146.145,True,False,True,LIT_0132,26-06-26 黄酮化合物的合成.md,literature_reaction
OTAFHZMPRISVEM-UHFFFAOYSA-N,O=c1ccoc2ccccc12,146.145,False,True,False,LIT_0139,26-06-26 黄酮化合物的合成.md,flavonoid_synthesis
ZZIALNLLNHEQPJ-UHFFFAOYSA-N,O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12,268.224,False,True,False,LIT_0026;LIT_0247,26-06-18 黄酮化合物的生物合成.md;26-06-26 黄酮化合物的合成.md,biosynthesis;literature_reaction
CBHMYFPBBDCWSY-UHFFFAOYSA-N,O=c1oc2ccccc2c(O)c1-c1ccccc1,238.242,True,False,True,LIT_0218,26-06-26 黄酮化合物的合成.md,isoflavone_synthesis
BKROBZABOCHTIH-UHFFFAOYSA-N,O=c1oc2ccccc2c2c(=O)c3c(O)cc(O)cc3oc12,296.234,True,True,False,LIT_0293;LIT_0294,26-06-26 黄酮化合物的合成.md,isoflavone_synthesis
KIZSQLGGYRIRNH-UHFFFAOYSA-N,O=c1oc2ccccc2c2c1oc1ccccc12,236.226,False,True,False,LIT_0236,26-06-26 黄酮化合物的合成.md,literature_reaction
JBIZUYWOIKFETJ-UHFFFAOYSA-N,O=c1oc2ccccc2c2oc3ccccc3c12,236.226,False,True,False,LIT_0245,26-06-26 黄酮化合物的合成.md,protection
NUUIKHRXHNLMQK-UHFFFAOYSA-N,O=c1oc2ccccc2cc1-c1ccccc1O,238.242,True,True,False,LIT_0009;LIT_0010,26-06-18 黄酮化合物的生物合成.md,biosynthesis
WOAORAPRPVIATR-UHFFFAOYSA-N,OB(O)c1cccc(C(F)(F)F)c1,189.929,True,False,True,LIT_0105_v04,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
HXITXNWTGFUOAU-UHFFFAOYSA-N,OB(O)c1ccccc1,121.932,True,False,True,LIT_0105_v01;LIT_0202,26-06-26 黄酮化合物的合成.md,chalcone_synthesis;isoflavone_synthesis
ORACYDGVNJGDMI-UHFFFAOYSA-N,OC(C=Cc1ccccc1)c1ccccc1,210.276,False,True,False,LIT_0117,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
XMGIXAOKEUCYJC-UHFFFAOYSA-N,OC12COc3ccccc3C1Oc1ccccc12,240.258,False,True,False,LIT_0011,26-06-18 黄酮化合物的生物合成.md,biosynthesis
NBNZENIKXDCOLD-UHFFFAOYSA-N,OCC(Cc1ccccc1O)c1ccccc1,228.291,True,True,False,LIT_0265;LIT_0266;LIT_0269,26-06-26 黄酮化合物的合成.md,literature_reaction
LXYVQNOBTVGBGC-SECBINFHSA-N,OCC[C@@H](O)c1ccc(Cl)cc1,186.638,True,True,False,LIT_0256_v03;LIT_0257_v03,26-06-26 黄酮化合物的合成.md,reduction
RRVFYOSEKOTFOG-SECBINFHSA-N,OCC[C@@H](O)c1ccccc1,152.193,True,True,False,LIT_0256_v01;LIT_0257_v01,26-06-26 黄酮化合物的合成.md,reduction
ABVCUBUIXWJYSE-LLFLVURXSA-O,OC[C@@H]1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)cc2)[C@@H](O)C(O)[C@@H]1O,433.389,False,True,False,LIT_0130,26-06-26 黄酮化合物的合成.md,literature_reaction
BDJLMNAHVITKNE-DVKNGEFBSA-N,OC[C@H]1O[C@H](Br)[C@H](O)[C@@H](O)[C@@H]1O,243.053,True,False,True,LIT_0339,26-06-26 黄酮化合物的合成.md,flavonoid_synthesis
CQRYARSYNCAZFO-UHFFFAOYSA-N,OCc1ccccc1O,124.139,True,True,False,LIT_0284;LIT_0285,26-06-26 黄酮化合物的合成.md,isoflavone_synthesis
MHAJPDPJQMAIIY-UHFFFAOYSA-N,OO,34.014,True,False,True,LIT_0074;LIT_0097;LIT_0173,26-06-25 黄酮化合物的性质.md;26-06-26 黄酮化合物的合成.md,flavanone_synthesis;isoflavone_synthesis;protection
FWBOHLDOTCXPHE-SECBINFHSA-N,O[C@H](CCI)c1ccc(Cl)cc1,296.535,True,True,False,LIT_0257_v03;LIT_0258_v03,26-06-26 黄酮化合物的合成.md,methylation;reduction
FGPCEVMDBSCUMO-SECBINFHSA-N,O[C@H](CCI)c1ccccc1,262.09,True,True,False,LIT_0257_v01;LIT_0258_v01,26-06-26 黄酮化合物的合成.md,methylation;reduction
NRJRMFXLQSNZGY-PWPASLGISA-N,O[C@H]1Cc2c(OCc3ccccc3)cc(OCc3ccccc3)cc2O[C@@H]1c1ccc(OCc2ccccc2)c(OCc2ccccc2)c1,650.771,True,False,True,LIT_0333,26-06-26 黄酮化合物的合成.md,flavonoid_synthesis
VHBFFQKBGNRLFZ-UHFFFAOYSA-O,Oc1cc(-c2ccccc2)[o+]c2ccccc12,223.251,False,True,False,LIT_0061;LIT_0062,26-06-25 黄酮化合物的性质.md,chalcone_synthesis;flavanone_synthesis
PFTAWBLQPZVEMU-UHFFFAOYSA-N,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,290.271,True,False,True,LIT_0084,26-06-25 黄酮化合物的性质.md,flavonoid_synthesis
DOMZIBSSQMUQJE-UHFFFAOYSA-O,Oc1cc(O)c2ccc(-c3ccccc3)[o+]c2c1,239.25,False,True,False,LIT_0131_v01;LIT_0131_v02;LIT_0131_v03;LIT_0131_v04;LIT_0131_v05;LIT_0131_v06,26-06-26 黄酮化合物的合成.md,protection
QCDYQQDYXPDABM-UHFFFAOYSA-N,Oc1cc(O)cc(O)c1,126.111,True,True,False,LIT_0067;LIT_0082;LIT_0083;LIT_0084;LIT_0131_v01;LIT_0131_v02;LIT_0131_v03;LIT_0131_v04;LIT_0131_v05;LIT_0131_v06;LIT_0156_v01;LIT_0156_v02;LIT_0156_v03;LIT_0156_v04;LIT_0156_v05;LIT_0170;LIT_0288;LIT_0323,26-06-25 黄酮化合物的性质.md;26-06-26 黄酮化合物的合成.md,c_glycosylation;deprotection;flavonoid_synthesis;isoflavone_synthesis;protection
YDJFXOFXNHBETR-UHFFFAOYSA-O,Oc1cc2ccc(-c3ccccc3)[o+]c2cc1O,239.25,False,True,False,LIT_0129_v01,26-06-26 黄酮化合物的合成.md,protection
XVFMGWDSJLBXDZ-UHFFFAOYSA-O,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc1,271.248,True,False,True,LIT_0082,26-06-25 黄酮化合物的性质.md,flavonoid_synthesis
RTJLGAATURYRLZ-UHFFFAOYSA-O,Oc1ccc(-c2ccc3cc(O)c(O)cc3[o+]2)cc1O,271.248,False,True,False,LIT_0129_v02,26-06-26 黄酮化合物的合成.md,protection
KQDMFGCQVDLNQH-UHFFFAOYSA-O,Oc1ccc(-c2ccc3ccccc3[o+]2)c(O)c1,239.25,False,True,False,LIT_0132,26-06-26 黄酮化合物的合成.md,literature_reaction
JEUXGAUBSWADEA-UHFFFAOYSA-N,Oc1ccc(C2Oc3c(ccc(O)c3O)C(O)C2O)cc1O,306.27,True,False,True,LIT_0085,26-06-25 黄酮化合物的性质.md,flavonoid_synthesis
LUKBXSAWLPMMSZ-UHFFFAOYSA-N,Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1,228.247,False,True,False,LIT_0014,26-06-18 黄酮化合物的生物合成.md,biosynthesis
ZIYRDJLAJYTELF-UHFFFAOYSA-N,Oc1ccc(Cl)cc1Br,207.454,True,False,True,LIT_0258_v03,26-06-26 黄酮化合物的合成.md,methylation
ADFCQWZHKCXPAJ-GFCCVEGCSA-N,Oc1ccc([C@H]2COc3cc(O)ccc3C2)cc1,242.274,False,True,False,LIT_0278,26-06-26 黄酮化合物的合成.md,literature_reaction
GHMLBKRAJCXXBS-UHFFFAOYSA-N,Oc1cccc(O)c1,110.112,True,True,False,LIT_0072;LIT_0132;LIT_0281,26-06-25 黄酮化合物的性质.md;26-06-26 黄酮化合物的合成.md,isoflavone_synthesis;literature_reaction
GCMPIBRRYPKDNM-UHFFFAOYSA-M,Oc1cccc(O)c1[Hg]Cl,345.147,True,False,True,LIT_0220,26-06-26 黄酮化合物的合成.md,reduction
OOCOIRGVGNQKIR-UHFFFAOYSA-N,Oc1cccc2c1C1COc3ccccc3C1O2,240.258,False,True,False,LIT_0220,26-06-26 黄酮化合物的合成.md,reduction
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,94.113,True,False,True,LIT_0279,26-06-26 黄酮化合物的合成.md,literature_reaction
VADKRMSMGWJZCF-UHFFFAOYSA-N,Oc1ccccc1Br,173.009,True,False,True,LIT_0258_v01,26-06-26 黄酮化合物的合成.md,methylation
QMBJQFMSLFYOJM-UHFFFAOYSA-N,Oc1ccccc1C#Cc1ccccc1O,210.232,True,True,False,LIT_0235;LIT_0236,26-06-26 黄酮化合物的合成.md,literature_reaction
DRAQELGECMYTRL-UHFFFAOYSA-N,Oc1ccccc1C1=Cc2ccccc2OC1,224.259,True,True,False,LIT_0008;LIT_0009,26-06-18 黄酮化合物的生物合成.md,biosynthesis
RSLCLTIWJWTUAS-UHFFFAOYSA-N,Oc1ccccc1C1COc2ccccc2C1,226.275,True,False,True,LIT_0011,26-06-18 黄酮化合物的生物合成.md,biosynthesis
KQDJTBPASNJQFQ-UHFFFAOYSA-N,Oc1ccccc1I,220.009,True,False,True,LIT_0104;LIT_0139;LIT_0233,26-06-26 黄酮化合物的合成.md,chalcone_synthesis;flavonoid_synthesis;literature_reaction
WVZWSVHLGBNEIG-UHFFFAOYSA-N,[AlH4-],31.014,True,False,True,LIT_0264;LIT_0274,26-06-26 黄酮化合物的合成.md,reduction
CROBTXVXNQNKKO-UHFFFAOYSA-N,[BH4-],14.844,True,False,True,LIT_0284,26-06-26 黄酮化合物的合成.md,isoflavone_synthesis
CPELXLSAUQHCOX-UHFFFAOYSA-M,[Br-],79.904,True,True,False,LIT_0109;LIT_0161;LIT_0241;LIT_0263;LIT_0273;LIT_0276;LIT_0313,26-06-26 黄酮化合物的合成.md,chalcone_synthesis;cyclization;flavonoid_synthesis;literature_reaction
XFXPMWWXUTWYJX-UHFFFAOYSA-N,[C-]#N,26.018,True,False,True,LIT_0285,26-06-26 黄酮化合物的合成.md,isoflavone_synthesis
UGFAIRIUMAVXCW-UHFFFAOYSA-N,[C-]#[O+],28.01,True,False,True,LIT_0139;LIT_0236;LIT_0237,26-06-26 黄酮化合物的合成.md,flavonoid_synthesis;literature_reaction
QJKHENCJQIAEBH-UHFFFAOYSA-N,[CH2-]S(C)=O,77.128,True,False,True,LIT_0200,26-06-26 黄酮化合物的合成.md,isoflavone_synthesis
VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],35.453,True,True,False,LIT_0061;LIT_0129_v01;LIT_0129_v02;LIT_0192;LIT_0261;LIT_0277;LIT_0278;LIT_0287;LIT_0290,26-06-25 黄酮化合物的性质.md;26-06-26 黄酮化合物的合成.md,chalcone_synthesis;isoflavone_synthesis;literature_reaction;protection
KRHYYFGTRYWZRS-UHFFFAOYSA-M,[F-],18.998,True,False,True,LIT_0260,26-06-26 黄酮化合物的合成.md,isoflavone_synthesis
GPRLSGONYQIRFK-UHFFFAOYSA-N,[H+],1.008,True,True,False,LIT_0037;LIT_0038;LIT_0040;LIT_0042;LIT_0043;LIT_0045;LIT_0047;LIT_0056;LIT_0089;LIT_0092;LIT_0191;LIT_0201,26-06-18 黄酮化合物的生物合成.md;26-06-21 黄酮类化合物立体化学.md;26-06-25 黄酮化合物的性质.md;26-06-26 黄酮化合物的合成.md,biosynthesis;flavonoid_synthesis;glycosylation;isoflavone_synthesis
KLGZELKXQMTEMM-UHFFFAOYSA-N,[H-],1.008,True,False,True,LIT_0033;LIT_0267;LIT_0275;LIT_0294,26-06-18 黄酮化合物的生物合成.md;26-06-26 黄酮化合物的合成.md,biosynthesis;isoflavone_synthesis;reduction
UFHFLCQGNIYNRP-UHFFFAOYSA-N,[H][H],2.016,True,True,False,LIT_0021_v01;LIT_0021_v02;LIT_0088;LIT_0251;LIT_0267;LIT_0275,26-06-18 黄酮化合物的生物合成.md;26-06-25 黄酮化合物的性质.md;26-06-26 黄酮化合物的合成.md,biosynthesis;glycosylation;protection;reduction
XMBWDFGMSWQBCA-UHFFFAOYSA-M,[I-],126.904,True,True,False,LIT_0320,26-06-26 黄酮化合物的合成.md,literature_reaction
NPYPAHLBTDXSSS-UHFFFAOYSA-N,[K+],39.098,True,True,False,LIT_0134;LIT_0284;LIT_0285;LIT_0312;LIT_0318,26-06-26 黄酮化合物的合成.md,flavonoid_synthesis;isoflavone_synthesis;literature_reaction;oxidation
HBBGRARXTFLTSG-UHFFFAOYSA-N,[Li+],6.941,True,True,False,LIT_0262;LIT_0264;LIT_0274,26-06-26 黄酮化合物的合成.md,literature_reaction;reduction
MZRVEZGGRBJDDB-UHFFFAOYSA-N,[Li]CCCC,64.057,True,False,True,LIT_0209;LIT_0246;LIT_0259_v01;LIT_0259_v02;LIT_0259_v03,26-06-26 黄酮化合物的合成.md,isoflavone_synthesis;methylation;protection
VOLDOBCSQSABKN-UHFFFAOYSA-N,[Li]c1c(OC)cc(OC)c2c1OC(c1ccccc1)CC21OCCO1,334.297,True,False,True,LIT_0337,26-06-26 黄酮化合物的合成.md,deprotection
CWBYDEZPTKOCLA-UHFFFAOYSA-N,[Li]c1c(OC)cccc1OC,144.099,True,False,True,LIT_0335,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
VVGYSTVTNKJNGF-UHFFFAOYSA-N,[Li]c1ccc(OC)cc1,114.073,True,False,True,LIT_0107_v02;LIT_0107_v04;LIT_0107_v06;LIT_0107_v08;LIT_0107_v10,26-06-26 黄酮化合物的合成.md,biosynthesis
NHKJPPKXDNZFBJ-UHFFFAOYSA-N,[Li]c1ccccc1,84.047,True,False,True,LIT_0106_v01;LIT_0106_v02;LIT_0106_v03;LIT_0106_v04;LIT_0106_v05;LIT_0106_v06;LIT_0106_v07;LIT_0106_v08;LIT_0106_v09;LIT_0106_v10;LIT_0106_v11;LIT_0106_v12;LIT_0106_v13;LIT_0106_v14;LIT_0106_v15;LIT_0106_v16;LIT_0106_v17;LIT_0106_v18;LIT_0107_v01;LIT_0107_v03;LIT_0107_v05;LIT_0107_v07;LIT_0107_v09,26-06-26 黄酮化合物的合成.md,biosynthesis;chalcone_synthesis
FKNQFGJONOIPTF-UHFFFAOYSA-N,[Na+],22.99,True,True,False,LIT_0240;LIT_0241;LIT_0267;LIT_0272;LIT_0273;LIT_0275;LIT_0276;LIT_0286;LIT_0292;LIT_0293,26-06-26 黄酮化合物的合成.md,cyclization;isoflavone_synthesis;literature_reaction;reduction
MPMYQQHEHYDOCL-UHFFFAOYSA-N,[NaH],23.998,True,False,True,LIT_0221,26-06-26 黄酮化合物的合成.md,literature_reaction
KEAYESYHFKHZAL-UHFFFAOYSA-N,[Na],22.99,True,False,True,LIT_0189,26-06-26 黄酮化合物的合成.md,isoflavone_synthesis
MHAJPDPJQMAIIY-UHFFFAOYSA-M,[O-]O,33.006,True,False,True,LIT_0141,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
XOYUQZOQLOSQSZ-UHFFFAOYSA-N,[O-][I+3]([O-])([O-])[O-],190.9,True,False,True,LIT_0086,26-06-25 黄酮化合物的性质.md,flavonoid_synthesis
DINTUZAMCAOHJL-UHFFFAOYSA-N,[O:1]=[C:2](/[C:3]=[C:4]/[c:5]1[c:6][c:7][c:8][c:9][c:10]1)[c:11]1[c:12][c:13][c:14][c:15][c:16]1,196.164,True,False,True,LIT_0049,26-06-18 黄酮化合物的生物合成.md,biosynthesis
CKSXCTSNLLPZED-UHFFFAOYSA-N,[O:1]=[C:2]1[C:3][C:4]([c:5]2[c:6][c:7][c:8][c:9][c:10]2)[O:1][c:11]2[c:12][c:13][c:14][c:15][c:16]21,212.163,False,True,False,LIT_0049,26-06-18 黄酮化合物的生物合成.md,biosynthesis
XLYOFNOQVPJJNP-UHFFFAOYSA-M,[OH-],17.007,True,True,False,LIT_0020_v01;LIT_0020_v02;LIT_0058;LIT_0063;LIT_0064;LIT_0074;LIT_0097;LIT_0140;LIT_0141;LIT_0142;LIT_0144;LIT_0285;LIT_0286,26-06-18 黄酮化合物的生物合成.md;26-06-21 黄酮类化合物立体化学.md;26-06-25 黄酮化合物的性质.md;26-06-26 黄酮化合物的合成.md,biosynthesis;chalcone_synthesis;flavanone_synthesis;flavonoid_synthesis;isoflavone_synthesis
QVGXLLKOCUKJST-UHFFFAOYSA-N,[O],15.999,True,False,True,LIT_0143,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
ZSNIHNDYUGZUMO-UHFFFAOYSA-N,[O][Ba][O],169.326,True,False,True,LIT_0070;LIT_0077;LIT_0083,26-06-25 黄酮化合物的性质.md,chalcone_synthesis;flavonoid_synthesis
RQPCXPDUSNVHSU-UHFFFAOYSA-N,[O][K],55.097,True,False,True,LIT_0071;LIT_0076;LIT_0082;LIT_0084,26-06-25 黄酮化合物的性质.md,chalcone_synthesis;flavonoid_synthesis;isoflavone_synthesis
IVAOQJNBYYIDSI-UHFFFAOYSA-N,[O][Na],38.989,True,False,True,LIT_0079;LIT_0098,26-06-25 黄酮化合物的性质.md,flavanone_synthesis
ICSKSZUBJGJZRC-LSDHHAIUSA-N,[O]c1ccc([C@H]2Oc3cc(O)cc(O)c3C(=O)[C@@H]2O)cc1O,303.246,True,True,False,LIT_0037;LIT_0040;LIT_0042;LIT_0044;LIT_0046,26-06-18 黄酮化合物的生物合成.md,biosynthesis
XWOQSMOSNCMPSH-UHFFFAOYSA-N,[Sm+2],150.36,True,False,True,LIT_0320,26-06-26 黄酮化合物的合成.md,literature_reaction
DOSGOCSVHPUUIA-UHFFFAOYSA-N,[Sm+3],150.36,False,True,False,LIT_0320,26-06-26 黄酮化合物的合成.md,literature_reaction
PWYYWQHXAPXYMF-UHFFFAOYSA-N,[Sr+2],87.62,True,False,True,LIT_0063,26-06-25 黄酮化合物的性质.md,isoflavone_synthesis
JUJWROOIHBZHMG-UHFFFAOYSA-O,c1cc[nH+]cc1,80.11,True,True,False,LIT_0192;LIT_0277;LIT_0278;LIT_0289,26-06-26 黄酮化合物的合成.md,isoflavone_synthesis;literature_reaction
NNQSGBRGJHSRFN-UHFFFAOYSA-N,c1ccc(C2COc3ccccc3C2)cc1,210.276,False,True,False,LIT_0268;LIT_0269,26-06-26 黄酮化合物的合成.md,literature_reaction
RIOQSEWOXXDEQQ-UHFFFAOYSA-N,c1ccc(P(c2ccccc2)c2ccccc2)cc1,262.292,True,False,True,LIT_0269,26-06-26 黄酮化合物的合成.md,literature_reaction
QOLIPNRNLBQTAU-HNNXBMFYSA-N,c1ccc([C@@H]2CCc3ccccc3O2)cc1,210.276,False,True,False,LIT_0259_v01,26-06-26 黄酮化合物的合成.md,methylation
LZEPVVDVBJUKSG-UHFFFAOYSA-N,c1ccc2c(c1)OC1c3ccccc3OCC21,224.259,False,True,False,LIT_0011,26-06-18 黄酮化合物的生物合成.md,biosynthesis
LZEPVVDVBJUKSG-SFVWDYPZSA-N,c1ccc2c(c1)OC[C@H]1c3ccccc3OC21,224.259,False,True,False,LIT_0232_v01,26-06-26 黄酮化合物的合成.md,literature_reaction
HBSYIQOWAHJZGG-UHFFFAOYSA-N,c1ccc2c(c1)OCc1c-2oc2ccccc12,222.243,False,True,False,LIT_0011;LIT_0238,26-06-18 黄酮化合物的生物合成.md;26-06-26 黄酮化合物的合成.md,biosynthesis;literature_reaction
JUJWROOIHBZHMG-UHFFFAOYSA-N,c1ccncc1,79.102,True,True,False,LIT_0192;LIT_0277;LIT_0278;LIT_0289,26-06-26 黄酮化合物的合成.md,isoflavone_synthesis;literature_reaction
